unix,date,symbol,open,high,low,close,Volume EUR,Volume BTC
1608768000000,2020-12-24 00:00:00,BTC/EUR,19038.0,19524.0,18586.0,19481.78293239,6698961.988428039,343.85774709
1608681600000,2020-12-23 00:00:00,BTC/EUR,19530.0,19847.0,18589.0,19039.0,14206577.987734241,746.18299216
1608595200000,2020-12-22 00:00:00,BTC/EUR,18571.0,19574.0932498,18294.40795827,19535.0,11521077.46970365,589.76593139
1608508800000,2020-12-21 00:00:00,BTC/EUR,19176.0,19753.0,17990.0,18557.0,23184521.644571982,1249.36798214
1608422400000,2020-12-20 00:00:00,BTC/EUR,19420.0,19831.0,18846.41948256,19183.0,11162092.65602063,581.87419361
1608336000000,2020-12-19 00:00:00,BTC/EUR,18880.0,19680.1946746,18575.0,19418.0,9955407.00057638,512.68961791
1608249600000,2020-12-18 00:00:00,BTC/EUR,18592.0,18995.0,18262.0,18867.0,11813385.73535628,626.14012484
1608163200000,2020-12-17 00:00:00,BTC/EUR,17480.0,19276.7632528,17382.0,18584.0,31363444.923223678,1687.65846552
1608076800000,2020-12-16 00:00:00,BTC/EUR,16012.0,17702.0432699,15899.0,17479.0,28795470.36813755,1647.43236845
1607990400000,2020-12-15 00:00:00,BTC/EUR,15878.0,16121.0,15697.0,16008.19387853,9845482.907511916,615.02771532
1607904000000,2020-12-14 00:00:00,BTC/EUR,15803.12714904,15950.0,15677.0,15872.0,4156989.0388480006,261.90707150000003
1607817600000,2020-12-13 00:00:00,BTC/EUR,15538.0,16030.0,15457.0,15798.0,7949489.68934898,503.19595451
1607731200000,2020-12-12 00:00:00,BTC/EUR,14903.0,15641.0,14903.0,15537.0,4618959.35209563,297.28772299
1607644800000,2020-12-11 00:00:00,BTC/EUR,15041.53959224,15068.0,14549.0,14903.0,8911641.839129401,597.9763698
1607558400000,2020-12-10 00:00:00,BTC/EUR,15372.0,15372.0,14761.0,15042.0,8065763.8269423,536.21618315
1607472000000,2020-12-09 00:00:00,BTC/EUR,15127.0,15422.37974223,14630.49671213,15367.0,12508798.284126319,814.00392296
1607385600000,2020-12-08 00:00:00,BTC/EUR,15852.0,15945.0,15086.91278892,15146.0,11517505.9247491,760.43218835
1607299200000,2020-12-07 00:00:00,BTC/EUR,16013.0,16053.0,15616.0,15848.0,4728921.37610704,298.39231298
1607212800000,2020-12-06 00:00:00,BTC/EUR,15804.0,16044.0,15594.26193521,16013.0,3921094.8805966703,244.86947359
1607126400000,2020-12-05 00:00:00,BTC/EUR,15383.0,15822.0,15262.0,15803.0,3915820.46427471,247.78968957
1607040000000,2020-12-04 00:00:00,BTC/EUR,16009.0,16093.0,15346.0,15389.0,13477157.85469526,875.76566734
1606953600000,2020-12-03 00:00:00,BTC/EUR,15868.0,16144.0,15594.68582347,16017.0,7786346.996477489,486.13017397
1606867200000,2020-12-02 00:00:00,BTC/EUR,15578.0,16053.6823719,15199.0,15884.0,10669545.342506161,671.7165287400001
1606780800000,2020-12-01 00:00:00,BTC/EUR,16500.0,16676.0,15275.30330929,15573.0,34952505.414934084,2244.42980896
1606694400000,2020-11-30 00:00:00,BTC/EUR,15202.0,16660.0,15202.0,16502.1975,21230158.76071644,1286.50494946
1606608000000,2020-11-29 00:00:00,BTC/EUR,14833.1360792,15337.0,14675.0,15200.0,4062159.70784,267.2473492
1606521600000,2020-11-28 00:00:00,BTC/EUR,14353.0,14970.21679131,14147.0,14833.1360792,7990875.014031226,538.71783899
1606435200000,2020-11-27 00:00:00,BTC/EUR,14453.80913517,14715.0,13814.0,14353.0,15029955.41361018,1047.1647330600001
1606348800000,2020-11-26 00:00:00,BTC/EUR,15712.0,15858.0,13693.0,14446.0,40913244.65051922,2832.15039807
1606262400000,2020-11-25 00:00:00,BTC/EUR,16080.0,16373.0,15525.0,15713.0,16131736.66139579,1026.64905883
1606176000000,2020-11-24 00:00:00,BTC/EUR,15503.0,16354.54281008,15294.55860435,16081.0,22549797.56703193,1402.26338953
1606089600000,2020-11-23 00:00:00,BTC/EUR,15494.0,15764.0,15164.64697682,15511.829415,10675197.837704577,688.19721724
1606003200000,2020-11-22 00:00:00,BTC/EUR,15738.0,15798.0,14882.0,15501.0,13839301.786239719,892.80057972
1605916800000,2020-11-21 00:00:00,BTC/EUR,15734.0,15978.0,15453.78309715,15738.0,8877487.425138779,564.07977031
1605830400000,2020-11-20 00:00:00,BTC/EUR,15006.0,15862.0,14950.0,15746.0,11393417.38599158,723.57534523
1605744000000,2020-11-19 00:00:00,BTC/EUR,15013.0,15351.0,14659.0,15015.0,10038725.505108299,668.57978722
1605657600000,2020-11-18 00:00:00,BTC/EUR,14897.0,15546.0,14420.0,14997.0,25023485.98856262,1668.56611246
1605571200000,2020-11-17 00:00:00,BTC/EUR,14098.0,15014.0,13943.0,14893.0,15956255.144182278,1071.39294596
1605484800000,2020-11-16 00:00:00,BTC/EUR,13478.0,14239.0,13407.0,14091.0,8612027.48034552,611.17220072
1605398400000,2020-11-15 00:00:00,BTC/EUR,13568.0,13646.0,13336.59579196,13475.0,3527500.5591209996,261.78111756
1605312000000,2020-11-14 00:00:00,BTC/EUR,13781.0,13784.0,13278.0,13567.0,7138125.00110358,526.13879274
1605225600000,2020-11-13 00:00:00,BTC/EUR,13801.0,13956.0,13505.13846677,13780.0,10503868.5067836,762.25460862
1605139200000,2020-11-12 00:00:00,BTC/EUR,13335.0,13833.90369466,13119.0,13806.0,15641721.206338499,1132.96546475
1605052800000,2020-11-11 00:00:00,BTC/EUR,12957.0,13573.0,12940.99077841,13335.0,11777517.9326742,883.20344452
1604966400000,2020-11-10 00:00:00,BTC/EUR,12972.0,13090.0,12761.0,12957.0,6822268.892589989,526.53151907
1604880000000,2020-11-09 00:00:00,BTC/EUR,13036.0,13319.65465441,12514.0,12970.0,14863609.902336199,1145.99922146
1604793600000,2020-11-08 00:00:00,BTC/EUR,12504.0,13179.0,12425.93797789,13034.0,6889579.78837058,528.58522237
1604707200000,2020-11-07 00:00:00,BTC/EUR,13113.0,13255.0,12137.0,12501.0,13130915.47558191,1050.38920691
1604620800000,2020-11-06 00:00:00,BTC/EUR,13189.0,13463.0,12779.0,13115.0,15868654.3778548,1209.96220952
1604534400000,2020-11-05 00:00:00,BTC/EUR,12068.78038855,13299.0,12016.0,13188.0,24188063.314759683,1834.09639936
1604448000000,2020-11-04 00:00:00,BTC/EUR,11935.0,12159.60428188,11623.0,12060.0,18781430.541543,1557.33254905
1604361600000,2020-11-03 00:00:00,BTC/EUR,11643.0,12038.77852678,11412.0,11935.0,7882124.246754451,660.42096747
1604275200000,2020-11-02 00:00:00,BTC/EUR,11817.0,11885.0,11342.0,11650.142295,6400677.958461594,549.40770648
1604188800000,2020-11-01 00:00:00,BTC/EUR,11799.0,11895.0,11656.0,11812.0,4160686.8901499603,352.24237133
1604102400000,2020-10-31 00:00:00,BTC/EUR,11621.0,12035.97113751,11499.0,11807.0,12874501.461937001,1090.412591
1604016000000,2020-10-30 00:00:00,BTC/EUR,11516.0,11739.0,11244.0,11621.04628011,6763739.074083972,582.02496669
1603929600000,2020-10-29 00:00:00,BTC/EUR,11292.62829012,11695.0,11084.0,11507.0,4838419.25412928,420.47616704
1603843200000,2020-10-28 00:00:00,BTC/EUR,11565.84812397,11749.0,10918.34683549,11296.66188,8476790.590537218,750.38012827
1603756800000,2020-10-27 00:00:00,BTC/EUR,11058.0,11688.0,11050.32149,11565.0,8347034.6828208,721.74964832
1603670400000,2020-10-26 00:00:00,BTC/EUR,11008.0,11204.0,10819.0,11059.5954,5230123.241320159,472.90366891
1603584000000,2020-10-25 00:00:00,BTC/EUR,11066.0,11260.0,10836.0,11002.0,3485068.3407513,316.76680065
1603497600000,2020-10-24 00:00:00,BTC/EUR,10903.0,11108.0,10860.0,11066.0,1813261.2308190598,163.85877741
1603411200000,2020-10-23 00:00:00,BTC/EUR,10992.0,11028.065025,10759.0,10905.0,5163367.6775136,473.48626112
1603324800000,2020-10-22 00:00:00,BTC/EUR,10806.0,11157.0,10732.87052482,10986.33690728,7856014.788013475,715.0713522
1603238400000,2020-10-21 00:00:00,BTC/EUR,10080.0,11147.0,10068.05897975,10810.0,12852036.003812399,1188.90249804
1603152000000,2020-10-20 00:00:00,BTC/EUR,9991.0,10177.11973924,9937.9,10083.0,6426044.90617068,637.31477796
1603065600000,2020-10-19 00:00:00,BTC/EUR,9831.70717369,10034.0,9749.0,9986.8,7753397.3630051315,776.36453749
1602979200000,2020-10-18 00:00:00,BTC/EUR,9708.1,9832.2,9701.2,9832.1,2396207.591164167,243.71269527
1602892800000,2020-10-17 00:00:00,BTC/EUR,9667.0,9746.4,9624.8,9709.8,1599514.9310929559,164.73201622
1602806400000,2020-10-16 00:00:00,BTC/EUR,9833.6,9860.5,9580.9,9665.93281539,4650156.60419358,481.08720524
1602720000000,2020-10-15 00:00:00,BTC/EUR,9741.0,9937.9,9614.4039915,9827.2,7328076.305646785,745.69320922
1602633600000,2020-10-14 00:00:00,BTC/EUR,9748.3,9832.9,9615.8,9741.446,4243324.684856331,435.59495016
1602547200000,2020-10-13 00:00:00,BTC/EUR,9784.37240716,9819.4,9632.81282432,9744.63651,5889157.286450177,604.34858503
1602460800000,2020-10-12 00:00:00,BTC/EUR,9634.1,9938.6,9403.38398248,9787.0,8062861.03045566,823.83376218
1602374400000,2020-10-11 00:00:00,BTC/EUR,9558.0,9678.7,9550.0,9632.4,2639173.712061576,273.98921474
1602288000000,2020-10-10 00:00:00,BTC/EUR,9359.8,9782.96317866,9359.0,9557.3,4729823.805201007,494.89121459
1602201600000,2020-10-09 00:00:00,BTC/EUR,9303.3,9437.9,9218.8,9367.0879637,4592596.279919479,490.29071764
1602115200000,2020-10-08 00:00:00,BTC/EUR,9081.2,9337.9,8964.32990146,9311.0,5815675.3628838295,624.60265953
1602028800000,2020-10-07 00:00:00,BTC/EUR,9041.3,9085.7,8997.2,9080.925579,2880073.4054074655,317.15637138
1601942400000,2020-10-06 00:00:00,BTC/EUR,9173.8,9175.3,8978.23356001,9044.3,7708131.321971127,852.26400296
1601856000000,2020-10-05 00:00:00,BTC/EUR,9118.6,9195.50959358,9071.8,9171.34256862,2720643.72396179,296.64617842
1601769600000,2020-10-04 00:00:00,BTC/EUR,9010.8,9145.0,8996.3,9119.8,1801746.4191522137,197.56424693
1601683200000,2020-10-03 00:00:00,BTC/EUR,9038.3,9060.2,8972.4,9011.3,931279.1297492669,103.34570259
1601596800000,2020-10-02 00:00:00,BTC/EUR,9045.00645526,9118.4,8864.0,9038.34262093,5758989.88027955,637.173221
1601510400000,2020-10-01 00:00:00,BTC/EUR,9215.2,9350.0,8906.8,9043.8,6497057.306232689,718.39904755
1601424000000,2020-09-30 00:00:00,BTC/EUR,9250.7,9254.1,9124.7,9199.9,3033450.791930385,329.72649615
1601337600000,2020-09-29 00:00:00,BTC/EUR,9170.7,9322.01847408,9080.0,9245.1,3036318.1676714495,328.42458899
1601251200000,2020-09-28 00:00:00,BTC/EUR,9291.6,9444.7,9131.9,9169.79543,4944405.471088541,539.20564628
1601164800000,2020-09-27 00:00:00,BTC/EUR,9240.5,9305.3,9108.1,9286.4,2006176.651683136,216.03383999
1601078400000,2020-09-26 00:00:00,BTC/EUR,9210.8,9320.37631658,9177.8,9247.2989264,986359.2569511639,106.66458009
1600992000000,2020-09-25 00:00:00,BTC/EUR,9211.9,9263.4,9076.51544501,9200.6,3658061.926282212,397.58949702
1600905600000,2020-09-24 00:00:00,BTC/EUR,8805.0,9287.6,8768.1,9209.36378297,4894674.7666008,531.48891519
1600819200000,2020-09-23 00:00:00,BTC/EUR,9010.8,9030.10222112,8710.7,8797.9,4551159.963489786,517.30071534
1600732800000,2020-09-22 00:00:00,BTC/EUR,8875.0,9050.0,8821.7,9009.20502,3583893.561161469,397.80353019
1600646400000,2020-09-21 00:00:00,BTC/EUR,9231.7,9269.8,8787.7,8869.5,8040180.538856835,906.49760853
1600560000000,2020-09-20 00:00:00,BTC/EUR,9372.8,9372.8,9108.1,9229.3,2549371.199472577,276.22584589
1600473600000,2020-09-19 00:00:00,BTC/EUR,9254.0,9447.0,9224.9,9372.8,2859487.9071561918,305.08363639
1600387200000,2020-09-18 00:00:00,BTC/EUR,9253.15571393,9330.2,9130.5,9254.1,3219898.462794357,347.94290777
1600300800000,2020-09-17 00:00:00,BTC/EUR,9295.4,9400.0,9120.0,9249.45357772,4459160.659302602,482.09990156
1600214400000,2020-09-16 00:00:00,BTC/EUR,9116.8,9393.2,9027.2,9293.320715,9144348.263884323,983.96994404
1600128000000,2020-09-15 00:00:00,BTC/EUR,9007.0,9208.9,8957.6,9116.4,7125416.101503167,781.60415312
1600041600000,2020-09-14 00:00:00,BTC/EUR,8724.51913235,9070.1,8674.9720136,9003.1,4318283.519594582,479.64406922
1599955200000,2020-09-13 00:00:00,BTC/EUR,8829.2,8961.4,8635.8,8721.985672,4979837.842183204,570.95230713
1599868800000,2020-09-12 00:00:00,BTC/EUR,8782.4,8855.8,8682.9,8827.2,1945679.9980723204,220.4187056
1599782400000,2020-09-11 00:00:00,BTC/EUR,8756.8,8806.8,8618.9,8782.44429478,4983436.832102311,567.43164714
1599696000000,2020-09-10 00:00:00,BTC/EUR,8671.0,8868.59766196,8668.5,8756.6,8781053.610143974,1002.79259189
1599609600000,2020-09-09 00:00:00,BTC/EUR,8624.3,8773.5,8498.8,8673.0,4881177.0100216195,562.80145394
1599523200000,2020-09-08 00:00:00,BTC/EUR,8798.6,8853.0,8386.3945085,8624.3,10648631.287537426,1234.72412689
1599436800000,2020-09-07 00:00:00,BTC/EUR,8683.4,8826.0,8387.8,8801.0,11424197.2481663,1298.0567263
1599350400000,2020-09-06 00:00:00,BTC/EUR,8613.2,8753.4,8473.1,8683.4,5235038.132802104,602.87884156
1599264000000,2020-09-05 00:00:00,BTC/EUR,8855.8,8947.1,8384.48732751,8613.2,9774762.660628049,1134.85843364
1599177600000,2020-09-04 00:00:00,BTC/EUR,8586.5,8990.9,8449.66441565,8858.8,14395660.873728806,1625.01251566
1599091200000,2020-09-03 00:00:00,BTC/EUR,9623.4,9698,8434.36771718,8584.900000000001,14389913.72028791,1706.10461896
1599004800000,2020-09-02 00:00:00,BTC/EUR,10014.37650135,10041,9426.87762046,9623,11935499.670175763,1266.11378133
1598918400000,2020-09-01 00:00:00,BTC/EUR,9776.0,10126,9669.3,10016,12308789.377118494,1272.97626272
1598832000000,2020-08-31 00:00:00,BTC/EUR,9842.3,9888.491414139999,9739.6,9776.055518759998,5678956.600063136,583.07903816
1598745600000,2020-08-30 00:00:00,BTC/EUR,9649.0,9851.31147,9642.7,9842,5043168.9515065905,523.0038217
1598659200000,2020-08-29 00:00:00,BTC/EUR,9697.5,9802.587778409998,9619.2,9652.7,2632551.548084352,273.67676606
1598572800000,2020-08-28 00:00:00,BTC/EUR,9596.4,9717.299999999997,9569.9,9693.4,4960529.955737346,518.34710454
1598486400000,2020-08-27 00:00:00,BTC/EUR,9688.0,9794.8,9436.8,9579.70766833,13627957.50833808,1444.12910185
1598400000000,2020-08-26 00:00:00,BTC/EUR,9579.6,9770.000000000002,9491.4,9687.259499999998,5636028.032137908,593.80365722
1598313600000,2020-08-25 00:00:00,BTC/EUR,9972.6,9980.600000000002,9424.3,9583.2,9878509.28982238,1048.1955466
1598227200000,2020-08-24 00:00:00,BTC/EUR,9886.3,10026.27669941,9840.1,9983.500000000002,3678211.200513651,373.79815251
1598140800000,2020-08-23 00:00:00,BTC/EUR,9901.7,9948.971002070002,9782.9,9886.300000000001,2771587.566532849,283.30940381
1598054400000,2020-08-22 00:00:00,BTC/EUR,9769.9,9922.00236198,9649.75572382,9905.200000000003,4656324.034045638,482.53283993
1597968000000,2020-08-21 00:00:00,BTC/EUR,10010.0,10025,9749.5,9762.900000000001,10603896.295415813,1087.63488337
1597881600000,2020-08-20 00:00:00,BTC/EUR,9944.8,10040.000000000002,9865.9,10011.329750000003,6443163.435148825,653.07406675
1597795200000,2020-08-19 00:00:00,BTC/EUR,10012.0,10063.999999999998,9731.6,9944.1,13409362.654083068,1377.91962823
1597708800000,2020-08-18 00:00:00,BTC/EUR,10360.0,10433,9909,10012,9911626.88065632,1000.26510048
1597622400000,2020-08-17 00:00:00,BTC/EUR,10072.0,10523,9850,10357,12662699.436852,1285.55324232
1597536000000,2020-08-16 00:00:00,BTC/EUR,10026.0,10085,9884,10067,3019451.25650112,305.48879568
1597449600000,2020-08-15 00:00:00,BTC/EUR,9933.6,10130,9892.3,10036,4101829.35281614,414.6487018
1597363200000,2020-08-14 00:00:00,BTC/EUR,9980.5,10043.158304250002,9853.3,9927.8,7410418.059092853,752.07474238
1597276800000,2020-08-13 00:00:00,BTC/EUR,9811.912968,10004.000000000002,9527.9,9979.9,11374413.865129197,1193.80071843
1597190400000,2020-08-12 00:00:00,BTC/EUR,9696.3,9851.000000000002,9471.9,9820.588634999998,11728290.860076854,1238.21945545
1597104000000,2020-08-11 00:00:00,BTC/EUR,10132.0,10176,9478.7,9696.3,15007584.537844745,1583.29565635
1597017600000,2020-08-10 00:00:00,BTC/EUR,9910.0,10229.000000000002,9720.19990207,10131.6867,10845047.121240601,1115.72264259
1596931200000,2020-08-09 00:00:00,BTC/EUR,9978.07063863,9999.200000000003,9780.4262912,9910.000000000002,2898752.784569601,296.38307148
1596844800000,2020-08-08 00:00:00,BTC/EUR,9825.2,10006,9776.2,9976.400000000001,3009217.882234802,307.81058921
1596758400000,2020-08-07 00:00:00,BTC/EUR,9903.2,10043.999999999998,9612.6,9826.199999999999,8456911.961036514,879.77362639
1596672000000,2020-08-06 00:00:00,BTC/EUR,9885.0,10032.999999999998,9733.6,9908.500000000002,10007366.725700753,1028.12594782
1596585600000,2020-08-05 00:00:00,BTC/EUR,9468.39711082,9966.03906653,9388.89967482,9884.900000000001,10225700.21627207,1089.1265825
1596499200000,2020-08-04 00:00:00,BTC/EUR,9545.2,9695.999999999998,9380.1,9465.858000000002,6195288.501220099,660.47147698
1596412800000,2020-08-03 00:00:00,BTC/EUR,9386.3,9749.5223032,9294.77074891,9544.8,7594445.672407371,817.06648583
1596326400000,2020-08-02 00:00:00,BTC/EUR,10015.0,10269,8954.2,9382,14373043.696424894,1605.17340426
1596240000000,2020-08-01 00:00:00,BTC/EUR,9635.2,10053.47535477,9530.6,10021.000000000002,7698181.157770516,807.73310786
1596153600000,2020-07-31 00:00:00,BTC/EUR,9369.0,9704.2,9248.2,9626.7,9150183.061151315,989.40151177
1596067200000,2020-07-30 00:00:00,BTC/EUR,9435.5,9446.299999999997,9213.35704593,9368.33865,7225742.833320948,784.26818773
1595980800000,2020-07-29 00:00:00,BTC/EUR,9328.5,9666.757264439999,9257.5,9432.900000000001,11295309.155089049,1220.12521254
1595894400000,2020-07-28 00:00:00,BTC/EUR,9384.3,9568.5,9028.62081322,9328.023504999997,11669178.471517151,1292.46522951
1595808000000,2020-07-27 00:00:00,BTC/EUR,8537.8,10003.444374,8528.3707795,9383.999999999998,21835502.555525895,2560.33691781
1595721600000,2020-07-26 00:00:00,BTC/EUR,8334.9,8892.153237349998,8300.7,8535.8,5817275.051862034,700.81740719
1595635200000,2020-07-25 00:00:00,BTC/EUR,8200.9,8367.6,8197.9,8332.9,1586102.974060152,193.47674088
1595548800000,2020-07-24 00:00:00,BTC/EUR,8291.3,8292.2,8153.799999999999,8200.5,3098463.3386936123,380.00237174
1595462400000,2020-07-23 00:00:00,BTC/EUR,8262.6,8336.3,8182.299999999999,8291.831773870003,4063396.2396354037,496.60807348
1595376000000,2020-07-22 00:00:00,BTC/EUR,8151.8,8505.12839146,8061.1,8262.574283480002,4740420.941721895,588.06129954
1595289600000,2020-07-21 00:00:00,BTC/EUR,8011.6,8266.4,8010,8151.769050000001,5162590.4438979,644.51815779
1595203200000,2020-07-20 00:00:00,BTC/EUR,8067.6,8073.4,7988.9,8011.60266033,2294703.471532495,287.23647455
1595116800000,2020-07-19 00:00:00,BTC/EUR,8037.0,8130.199999999999,7972.6,8064.800000000001,1347374.496644002,169.00063927
1595030400,2020-07-18 00:00:00,BTC/EUR,8021.5,8063.9,7979.44,8042.1,793997.17,98.91
1594944000,2020-07-17 00:00:00,BTC/EUR,8032.77,8046.2,7980.3,8021.5,1782839.27,222.47
1594857600,2020-07-16 00:00:00,BTC/EUR,8071.3,8089.4,7928.4,8032.77,3215260.68,402.35
1594771200,2020-07-15 00:00:00,BTC/EUR,8118.66,8132.21,8047.0,8071.3,1415579.08,175.06
1594684800,2020-07-14 00:00:00,BTC/EUR,8151.0,8158.5,8014.0,8118.66,2249422.42,277.6
1594598400,2020-07-13 00:00:00,BTC/EUR,8236.98,8253.2,8119.3,8151.0,2207562.51,269.07
1594512000,2020-07-12 00:00:00,BTC/EUR,8184.51,8293.0,8116.2,8236.98,1665211.55,202.72
1594425600,2020-07-11 00:00:00,BTC/EUR,8238.1,8243.6,8145.3,8184.51,913146.88,111.52
1594339200,2020-07-10 00:00:00,BTC/EUR,8193.8,8251.2,8105.7,8238.1,2139267.59,262.09
1594252800,2020-07-09 00:00:00,BTC/EUR,8336.1,8336.1,8122.0,8193.8,3864551.65,469.4
1594166400,2020-07-08 00:00:00,BTC/EUR,8219.7,8380.81,8206.0,8336.1,4521622.62,544.58
1594080000,2020-07-07 00:00:00,BTC/EUR,8274.89,8300.0,8171.9,8219.7,1923178.42,233.98
1593993600,2020-07-06 00:00:00,BTC/EUR,8077.9,8301.8,8055.7,8274.89,3762894.52,460.27
1593907200,2020-07-05 00:00:00,BTC/EUR,8134.9,8139.0,7933.5,8077.9,1253363.93,155.76
1593820800,2020-07-04 00:00:00,BTC/EUR,8074.1,8184.8,8057.0,8134.9,781513.44,96.46
1593734400,2020-07-03 00:00:00,BTC/EUR,8097.91,8130.9,8055.3,8074.1,1312589.87,162.04
1593648000,2020-07-02 00:00:00,BTC/EUR,8210.0,8232.0,7969.18,8097.91,3857223.44,475.25
1593561600,2020-07-01 00:00:00,BTC/EUR,8144.4,8261.7,8112.8,8210.0,2900457.18,353.2
1593475200,2020-06-30 00:00:00,BTC/EUR,8173.3,8192.2,8094.06,8145.1,2251588.72,275.92
1593388800,2020-06-29 00:00:00,BTC/EUR,8130.6,8227.25,8013.8,8173.3,3608923.34,445.86
1593302400,2020-06-28 00:00:00,BTC/EUR,8035.7,8195.0,7976.2,8130.6,2196342.98,271.32
1593216000,2020-06-27 00:00:00,BTC/EUR,8176.8,8201.7,7893.6,8035.7,2430674.65,301.07
1593129600,2020-06-26 00:00:00,BTC/EUR,8251.5,8295.3,8080.9,8176.8,4654209.92,569.74
1593043200,2020-06-25 00:00:00,BTC/EUR,8269.3,8335.0,8017.3,8251.5,11663433.48,1412.23
1592956800,2020-06-24 00:00:00,BTC/EUR,8517.2,8555.9,8177.77,8269.5,7348950.07,878.79
1592870400,2020-06-23 00:00:00,BTC/EUR,8601.4,8624.71,8496.0,8517.2,5226045.21,611.6
1592784000,2020-06-22 00:00:00,BTC/EUR,8320.1,8700.6,8309.1,8601.4,10208120.82,1205.22
1592697600,2020-06-21 00:00:00,BTC/EUR,8383.1,8437.64,8314.5,8320.1,1102257.77,131.72
1592611200,2020-06-20 00:00:00,BTC/EUR,8334.5,8410.5,8211.5,8383.1,2028220.53,243.5
1592524800,2020-06-19 00:00:00,BTC/EUR,8387.4,8420.5,8238.6,8334.5,4901737.9,586.86
1592438400,2020-06-18 00:00:00,BTC/EUR,8427.98,8442.08,8287.87,8387.4,2074872.06,247.38
1592352000,2020-06-17 00:00:00,BTC/EUR,8464.3,8511.6,8243.8,8427.98,3502178.28,416.72
1592265600,2020-06-16 00:00:00,BTC/EUR,8321.6,8497.56,8284.8,8464.3,5732732.68,681.23
1592179200,2020-06-15 00:00:00,BTC/EUR,8300.2,8440.24,7938.7,8321.6,8147672.28,995.1
1592092800,2020-06-14 00:00:00,BTC/EUR,8423.4,8427.9,8242.9,8300.2,2063921.33,247.46
1592006400,2020-06-13 00:00:00,BTC/EUR,8411.0,8439.15,8319.2,8423.4,1431705.84,170.97
1591920000,2020-06-12 00:00:00,BTC/EUR,8210.9,8436.4,8199.0,8411.0,5427350.52,649.77
1591833600,2020-06-11 00:00:00,BTC/EUR,8702.8,8759.0,7990.4,8210.9,11910206.28,1418.81
1591747200,2020-06-10 00:00:00,BTC/EUR,8626.6,8781.0,8468.8,8702.8,7556486.99,874.68
1591660800,2020-06-09 00:00:00,BTC/EUR,8656.5,8729.25,8470.0,8622.44,3222368.29,375.22
1591574400,2020-06-08 00:00:00,BTC/EUR,8611.6,8671.7,8532.05,8656.5,3320525.25,385.94
1591488000,2020-06-07 00:00:00,BTC/EUR,8563.4,8691.49,8319.5,8611.6,5104535.49,600.39
1591401600,2020-06-06 00:00:00,BTC/EUR,8521.3,8625.0,8460.0,8563.4,2177161.74,255.57
1591315200,2020-06-05 00:00:00,BTC/EUR,8632.7,8694.6,8490.0,8521.3,8069644.14,940.22
1591228800,2020-06-04 00:00:00,BTC/EUR,8614.7,8715.0,8450.0,8632.7,6869237.32,798.1
1591142400,2020-06-03 00:00:00,BTC/EUR,8517.3,8623.7,8386.7,8614.7,3395873.04,398.5
1591056000,2020-06-02 00:00:00,BTC/EUR,9185.6,9214.91,8184.2,8517.3,17580687.19,1983.79
1590969600,2020-06-01 00:00:00,BTC/EUR,8502.0,9337.5,8478.4,9185.6,10613894.78,1198.4
1590883200,2020-05-31 00:00:00,BTC/EUR,8738.9,8740.7,8458.4,8502.0,4498701.76,524.37
1590796800,2020-05-30 00:00:00,BTC/EUR,8486.5,8779.6,8396.22,8738.9,6357898.08,741.76
1590710400,2020-05-29 00:00:00,BTC/EUR,8648.7,8682.94,8404.9,8486.5,5344823.61,626.97
1590624000,2020-05-28 00:00:00,BTC/EUR,8361.01,8690.7,8287.4,8648.7,9377490.51,1101.19
1590537600,2020-05-27 00:00:00,BTC/EUR,8056.3,8403.89,8051.0,8361.1,6797623.38,823.16
1590451200,2020-05-26 00:00:00,BTC/EUR,8160.6,8241.3,7932.2,8056.3,3891513.75,481.97
1590364800,2020-05-25 00:00:00,BTC/EUR,7985.9,8223.4,7902.0,8160.6,4122788.51,510.32
1590278400,2020-05-24 00:00:00,BTC/EUR,8413.2,8528.2,7972.0,7985.9,3895077.47,471.14
1590192000,2020-05-23 00:00:00,BTC/EUR,8404.0,8531.6,8325.27,8413.2,1749320.54,207.23
1590105600,2020-05-22 00:00:00,BTC/EUR,8277.7,8512.5,8174.4,8404.0,3431320.24,410.41
1590019200,2020-05-21 00:00:00,BTC/EUR,8656.0,8715.5,8047.53,8277.7,7350631.94,877.16
1589932800,2020-05-20 00:00:00,BTC/EUR,8941.35,8990.6,8467.8,8656.0,6924365.85,793.88
1589846400,2020-05-19 00:00:00,BTC/EUR,8901.5,9012.2,8671.01,8941.35,6085018.77,686.49
1589760000,2020-05-18 00:00:00,BTC/EUR,8935.0,9190.0,8740.0,8901.5,9080086.82,1016.54
1589673600,2020-05-17 00:00:00,BTC/EUR,8675.2,9131.6,8621.6,8935.0,6451214.45,720.43
1589587200,2020-05-16 00:00:00,BTC/EUR,8600.3,8852.6,8522.0,8675.2,2813431.76,323.48
1589500800,2020-05-15 00:00:00,BTC/EUR,9060.5,9112.7,8442.3,8600.3,8998688.09,1027.75
1589414400,2020-05-14 00:00:00,BTC/EUR,8604.0,9195.55,8565.7,9060.5,10600675.5,1186.23
1589328000,2020-05-13 00:00:00,BTC/EUR,8121.7,8692.4,8111.8,8604.0,7304350.54,869.6
1589241600,2020-05-12 00:00:00,BTC/EUR,7918.94,8263.4,7888.8,8121.7,4877779.2,602.8
1589155200,2020-05-11 00:00:00,BTC/EUR,8046.4,8444.0,7586.8,7918.94,15711124.47,1962.18
